50.8947368421053,23.9473684210526
56.0308087291399,23.4559531450578
61.1668806161746,22.9645378690629
71.4390243902439,21.9817073170732
66.3029525032092,22.473122593068
61.1668806161746,22.9645378690629
50.8947368421053,23.9473684210526
50.8947368421053,12.0723684210526
50.8947368421053,18.0098684210526
50.8947368421053,23.9473684210526
50.8947368421053,35.8223684210526
42.3947368421053,23.9473684210526
38.6954887218045,27.6691729323308
34.9962406015038,31.390977443609
31.296992481203,35.1127819548872
27.5977443609023,38.8345864661654
23.8984962406015,42.5563909774436
16.5,50
20.7894736842105,47.3947368421053
25.0789473684211,44.7894736842105
29.3684210526316,42.1842105263158
33.6578947368421,39.5789473684211
37.9473684210526,36.9736842105263
42.2368421052632,34.3684210526316
46.5263157894737,31.7631578947368
50.8157894736842,29.1578947368421
59.3947368421053,23.9473684210526
55.1052631578947,26.5526315789474
50.8157894736842,29.1578947368421
46.5263157894737,31.7631578947368
42.2368421052632,34.3684210526316
37.9473684210526,36.9736842105263
33.6578947368421,39.5789473684211
29.3684210526316,42.1842105263158
25.078947368421,44.7894736842105
16.5,50
17.325,55
18.15,60
18.975,65
19.8,70
20.625,75
21.45,80
22.275,85
23.1,90
24.75,100
38.1278195488722,99.3364661654135
32.7208646616541,99.5023496240601
27.3139097744361,99.6682330827068
16.5,100
16.5,95
16.5,90
16.5,85
16.5,80
16.5,75
16.5,70
16.5,65
16.5,60
16.5,50
17.325,55
18.15,60
18.975,65
19.8,70
20.625,75
21.45,80
22.275,85
23.1,90
24.75,100
23.925,95
23.1,90
22.275,85
21.45,80
20.625,75
19.8,70
18.975,65
18.15,60
16.5,50
20.7894736842105,47.3947368421053
25.0789473684211,44.7894736842105
29.3684210526316,42.1842105263158
33.6578947368421,39.5789473684211
37.9473684210526,36.9736842105263
42.2368421052632,34.3684210526316
46.5263157894737,31.7631578947368
50.8157894736842,29.1578947368421
59.3947368421053,23.9473684210526
50.8947368421053,35.8223684210526
59.3947368421053,23.9473684210526
64.5935743484926,24.1799789218191
69.7924118548799,24.4125894225856
74.9912493612673,24.6451999233521
80.1900868676546,24.8778104241185
85.3889243740419,25.110420924885
90.5877618804292,25.3430314256515
100.985436893204,25.8082524271845
98.3354368932039,30.9582524271845
